Mes,Precipitacion,Temp Min,Temp Max
7.0,7.7,14.5,26.0
6.0,2.2,13.5,25.5
4.0,32.5,11.0,26.5
6.0,0.0,12.0,24.5
5.0,0.0,12.5,27.0
7.0,9.75901755243015,13.73497074594975,21.691257313512562
6.272883238904911,34.317791902737724,14.181350283285267,23.54576647780982
7.550373206937118,32.27985071722515,12.963153112139956,25.41277990520284
2.0,0.0,6.0,29.0
8.0,3.0,11.5,24.0
11.0,0.0,1.0,21.0
5.0,0.0,13.0,29.0
6.0,3.9,14.5,29.5
10.0,0.0,12.5,26.5
1.0,0.0,4.0,22.5
8.0,0.01,14.5,27.0
4.0,2.627942576923658,11.616172269229025,26.488229692305367
7.0,11.5,13.5,22.0
7.0,7.2,14.0,23.0
10.0,0.0,8.0,28.0
6.0,0.0,15.0,23.5
11.0,0.0,5.5,21.5
3.0,0.0,9.0,27.5
11.0,0.0,7.5,23.0
6.0,0.0,11.0,28.0
6.0,0.0,11.0,31.0
4.0,0.0,12.0,30.0
5.1750330761374475,15.719947078180084,14.824966923862553,29.062417309656382
7.0,0.0,13.5,27.5
2.0,0.0,9.0,26.0
10.0,0.0,10.5,29.0
5.0,8.0,12.5,27.5
10.0,1.4,14.0,22.0
2.0,0.0,9.0,25.5
6.0,20.2,14.0,26.0
7.0,6.4,6.5,23.0
1.0,0.0,3.5,19.5
9.0,0.0,15.0,27.0
6.0,7.4,15.0,23.0
2.0,0.5,8.5,21.5
2.0,0.0,10.0,28.0
10.0,0.0,12.0,22.0
7.0,30.0,13.5,25.0
7.0,4.5,14.0,26.0
1.0,0.0,4.0,19.0
3.0,0.0,8.0,27.5
8.0,5.6,11.0,24.0
3.0,0.0,9.5,22.0
3.0,0.0,10.0,27.0
7.0,9.5,14.0,25.0
1.0,0.0,6.0,23.5
4.0,9.6,12.0,26.0
6.0,60.0,14.0,15.0
7.0,11.000969198896259,13.666343600367913,22.332687200735826
5.0,6.1,13.5,30.0
4.0,1.5,11.0,28.5
8.0,0.0,13.0,27.0
2.0,0.0,11.5,24.0
7.0,15.938447480069229,12.600970324956732,23.699514837521633
9.0,2.1,15.0,23.5
2.0,0.0,6.0,22.0
5.0,3.5,13.0,28.0
6.0,5.3,13.0,25.0
7.0,0.0,11.0,22.0
6.937416007660458,32.65645998084886,12.187751977018628,24.874832015320916
4.0,0.0,11.5,29.5
6.977762508987283,4.984433756291097,13.022237491012717,24.48888125449364
5.0,0.0,15.0,29.0
6.0,0.0,15.0,30.5
9.0,9.7,15.0,25.5
3.0,0.0,9.0,27.0
5.0,0.0,15.0,30.5
